id_student,code_module,code_presentation,total_assessments_submitted,overall_avg_score,overall_avg_days_late,total_failed_assessments,weighted_avg_score
87929,GGG,2013J,7,85.0,-51.57142857142857,0,
88340,BBB,2014B,4,76.0,0.5,0,63.72
88439,DDD,2014J,7,86.14285714285714,0.0,0,80.9
88490,DDD,2014B,7,92.14285714285714,-14.857142857142858,0,93.3625
88568,EEE,2013J,4,89.75,-2.25,0,89.36
88781,FFF,2013J,4,55.25,-0.25,0,50.666666666666664
88910,DDD,2014B,7,52.42857142857143,2.142857142857143,2,52.0125
89051,DDD,2013B,14,81.57142857142857,0.42857142857142855,0,77.0475
89092,BBB,2014B,11,62.54545454545455,-2.272727272727273,1,64.26
89188,DDD,2013J,7,64.0,-5.714285714285714,0,62.8625
89545,EEE,2014J,4,84.0,-0.25,0,83.04
89727,DDD,2013J,5,56.2,-0.8,0,56.65625
89778,BBB,2014B,11,92.27272727272727,0.5454545454545454,0,86.0
89850,BBB,2014J,5,66.4,-1.4,1,80.9
89895,FFF,2013B,12,79.5,-38.083333333333336,0,72.5
89904,DDD,2014B,7,81.0,-5.571428571428571,0,78.925
90243,BBB,2013J,11,64.27272727272727,0.8181818181818182,0,56.03
90361,BBB,2014B,10,76.7,4.3,0,73.45454545454545
90537,DDD,2014B,7,66.14285714285714,-1.2857142857142858,0,66.45
90901,FFF,2013J,12,89.33333333333333,-25.916666666666668,0,87.0
90979,DDD,2013J,4,51.75,5.0,1,48.083333333333336
91040,CCC,2014J,4,42.5,2.0,2,45.38461538461539
91265,AAA,2013J,5,70.8,5.2,0,69.0
91322,BBB,2013B,10,82.2,0.7,0,73.95959595959596
91470,DDD,2014J,7,66.42857142857143,-3.3333333333333335,1,50.25
91629,FFF,2013J,3,76.66666666666667,-60.0,0,69.0
91801,FFF,2014J,2,69.0,-116.0,0,76.0
92274,BBB,2013B,5,66.4,2.6,0,47.55813953488372
92341,BBB,2014B,5,81.0,-0.6,0,73.5813953488372
92775,DDD,2013B,11,38.45454545454545,1.1818181818181819,5,32.59493670886076
92832,BBB,2013B,10,76.1,1.6,0,66.0
92947,BBB,2013B,10,81.5,-0.1,0,84.04040404040404
92993,BBB,2013B,10,76.7,0.2,0,67.15853658536585
94484,CCC,2014B,5,85.6,2.0,0,81.68
94616,BBB,2013B,9,77.44444444444444,5.111111111111111,0,68.09876543209876
94749,FFF,2014J,5,64.0,-79.6,0,50.0
94923,DDD,2013B,8,61.0,1.125,1,59.94736842105263
94961,AAA,2013J,1,74.0,-2.0,0,74.0
94961,AAA,2014J,4,61.0,-0.5,0,60.333333333333336
94964,DDD,2013B,3,39.666666666666664,1.6666666666666667,2,51.44
94978,CCC,2014J,3,69.66666666666667,1.6666666666666667,0,66.72222222222223
95356,DDD,2013B,10,50.8,1.6,2,44.21739130434783
95356,DDD,2014B,2,31.5,1.0,2,31.09090909090909
95746,FFF,2013J,9,84.11111111111111,-10.222222222222221,0,80.33333333333333
95755,AAA,2014J,2,45.0,9.5,1,40.666666666666664
95906,CCC,2014B,9,93.22222222222223,1.25,0,88.13
96117,GGG,2013J,8,76.25,-24.75,0,
96423,GGG,2014B,9,82.77777777777777,-50.111111111111114,0,
96475,BBB,2013J,7,84.85714285714286,1.7142857142857142,0,77.64516129032258
96538,CCC,2014B,3,36.0,1.3333333333333333,1,35.375
96592,DDD,2013B,14,81.57142857142857,0.42857142857142855,0,72.4975
96729,FFF,2013B,12,85.66666666666667,-42.916666666666664,0,78.5
96864,CCC,2014J,1,0.0,2.0,1,0.0
96873,EEE,2013J,1,92.0,-1.0,0,92.0
96874,CCC,2014J,2,79.5,1.5,0,87.45454545454545
96874,DDD,2014J,1,70.0,0.0,0,70.0
97006,BBB,2014B,9,89.77777777777777,2.3333333333333335,0,83.88888888888889
97154,BBB,2013B,10,90.7,0.6,0,86.10975609756098
97567,BBB,2013J,11,91.9090909090909,1.5454545454545454,0,85.8
97865,BBB,2014B,5,77.0,0.6,0,67.93023255813954
97939,DDD,2014B,1,69.0,0.0,0,69.0
98094,AAA,2013J,5,60.6,-7.8,0,60.6
98256,FFF,2014J,2,68.0,0.5,0,68.0
98268,BBB,2013J,11,73.45454545454545,0.7272727272727273,0,76.59
98313,BBB,2013B,11,80.72727272727273,1.5454545454545454,0,78.82
98452,BBB,2014J,1,100.0,-3.0,0,
98720,BBB,2013J,11,72.27272727272727,3.0,1,74.25
98842,BBB,2014J,5,59.4,-1.0,0,48.25
99075,DDD,2014J,6,51.833333333333336,0.8,1,45.457142857142856
99088,BBB,2014J,3,29.666666666666668,-4.333333333333333,1,44.333333333333336
99151,DDD,2014B,1,46.0,0.0,0,46.0
99670,FFF,2014B,8,91.75,-73.0,0,89.5
99799,BBB,2014B,10,75.9,0.2,0,76.41463414634147
99993,FFF,2013B,11,76.18181818181819,-44.72727272727273,0,83.0
100064,FFF,2013J,12,89.33333333333333,-23.25,0,92.0
100282,BBB,2013J,1,78.0,0.0,0,78.0
100561,DDD,2014J,7,67.14285714285714,-0.16666666666666666,1,51.75
100788,CCC,2014J,5,91.2,3.25,0,94.344
100788,FFF,2013J,12,88.58333333333333,-56.0,0,82.0
100893,AAA,2013J,5,68.4,0.2,0,68.7
101116,AAA,2014J,5,82.6,0.6,0,82.9
101217,FFF,2013J,1,14.0,-2.0,1,14.0
101217,FFF,2014J,1,68.0,9.0,0,68.0
101279,DDD,2014J,1,55.0,14.0,0,55.0
101306,FFF,2013B,2,49.0,2.0,1,42.0
101420,FFF,2013J,12,90.33333333333333,-69.33333333333333,0,92.25
101634,FFF,2014B,2,84.0,-0.5,0,84.0
101781,AAA,2013J,5,72.6,-1.8,0,71.6
102028,FFF,2013J,12,90.25,-69.0,0,85.75
102067,BBB,2014J,1,100.0,0.0,0,
102209,CCC,2014J,3,54.333333333333336,1.6666666666666667,0,54.05555555555556
102221,DDD,2014J,7,75.42857142857143,2.0,0,63.875
102343,FFF,2013J,12,79.25,-67.75,0,75.5
102806,AAA,2013J,5,78.0,0.0,0,76.0
102850,DDD,2013J,7,78.85714285714286,-4.571428571428571,1,79.775
102854,FFF,2014J,12,89.41666666666667,-56.5,0,90.0
102952,AAA,2013J,5,76.6,-0.4,0,77.1
103496,BBB,2014J,5,63.2,-2.2,0,52.35
103535,BBB,2014B,11,85.72727272727273,0.45454545454545453,0,75.25
103800,DDD,2013J,7,58.142857142857146,-1.7142857142857142,1,64.7
103904,DDD,2013B,14,81.78571428571429,-5.5,0,81.25
104054,BBB,2013B,11,94.63636363636364,1.3636363636363635,0,91.07
104213,FFF,2013J,12,84.75,-51.833333333333336,0,93.0
104316,FFF,2014B,6,80.5,-70.0,0,68.5
104476,AAA,2013J,5,79.6,3.8,0,78.9
104480,CCC,2014J,7,88.0,1.0,0,84.28571428571429
104643,DDD,2013J,7,76.28571428571429,-1.8571428571428572,1,80.275
104772,DDD,2013J,2,61.5,-1.0,0,60.888888888888886
104772,DDD,2014J,2,77.0,1.0,0,77.0
105125,FFF,2014J,1,62.0,1.0,0,62.0
105168,CCC,2014J,3,85.0,2.6666666666666665,0,84.0
105168,EEE,2013J,2,87.5,3.0,0,87.36363636363636
105413,CCC,2014J,9,66.88888888888889,1.625,1,64.79
105523,CCC,2014B,6,52.333333333333336,1.6,1,56.95918367346939
105523,DDD,2013J,7,50.57142857142857,-0.5714285714285714,3,49.075
105527,BBB,2013J,11,83.18181818181819,2.090909090909091,0,79.76
105629,FFF,2013J,12,87.33333333333333,-66.33333333333333,0,87.75
105851,BBB,2013J,10,90.2,31.7,0,89.3170731707317
105883,BBB,2013J,11,76.72727272727273,-0.2727272727272727,0,70.77
105939,FFF,2014J,12,78.66666666666667,-26.666666666666668,0,77.0
106095,BBB,2014J,5,59.6,-4.0,1,71.35
106247,AAA,2013J,3,60.0,7.0,0,58.6
106553,DDD,2014J,7,74.57142857142857,1.6666666666666667,0,60.65
106577,AAA,2013J,5,53.4,1.2,1,54.2
106588,BBB,2013J,11,90.18181818181819,0.5454545454545454,0,82.64
106793,BBB,2014J,5,57.8,-0.4,0,48.95
107028,CCC,2014B,2,62.0,1.0,0,50.54545454545455
107028,FFF,2013J,6,62.833333333333336,-67.33333333333333,0,49.333333333333336
107084,FFF,2013J,11,60.54545454545455,10.454545454545455,0,55.333333333333336
107162,FFF,2013B,12,86.25,-44.666666666666664,0,88.25
107339,CCC,2014B,9,71.0,1.75,0,62.52
107339,EEE,2013J,4,96.75,-0.25,0,96.48
107455,FFF,2014J,5,71.8,2.4,0,73.25
107489,AAA,2014J,5,82.0,2.6,0,80.5
107713,BBB,2014B,3,99.33333333333333,1.6666666666666667,0,98.57142857142857
107883,CCC,2014J,2,93.5,1.0,0,96.36363636363636
108118,BBB,2013J,8,87.875,0.875,0,83.9047619047619
108207,FFF,2014B,12,68.66666666666667,-13.75,0,65.0
108281,EEE,2014J,4,90.5,-2.75,0,89.72
108330,FFF,2013B,12,58.75,-52.666666666666664,0,57.75
108377,BBB,2013B,10,78.6,0.8,0,75.8170731707317
108497,EEE,2014J,4,76.75,-1.25,0,74.32
108565,DDD,2013B,1,63.0,2.0,0,63.0
108589,BBB,2013B,11,88.72727272727273,1.8181818181818181,0,81.19
108760,BBB,2013J,9,68.66666666666667,3.111111111111111,1,61.9375
108789,DDD,2013J,1,27.0,2.0,1,27.0
108799,BBB,2014B,11,88.9090909090909,-4.090909090909091,0,82.35
108822,FFF,2014B,12,91.5,-66.33333333333333,0,89.25
108834,CCC,2014B,3,84.0,2.0,0,85.41176470588235
108859,BBB,2014J,5,55.4,-4.0,1,70.15
108872,AAA,2014J,5,61.8,-0.6,0,60.9
108949,FFF,2014B,2,82.0,0.0,0,82.0
108949,FFF,2014J,2,77.5,5.0,0,77.5
109155,AAA,2014J,5,67.8,-0.8,0,67.2
109372,BBB,2013J,11,85.36363636363636,0.45454545454545453,0,79.51
109441,BBB,2014J,5,70.0,-2.0,1,87.45
109577,CCC,2014J,8,57.25,2.0,3,37.848314606741575
109577,FFF,2014J,11,72.9090909090909,-0.8181818181818182,0,67.66666666666667
109772,GGG,2014B,9,80.55555555555556,-45.0,0,
109782,BBB,2013J,5,77.2,3.6,0,65.62790697674419
109938,BBB,2013B,11,89.81818181818181,0.9090909090909091,0,88.33
110085,FFF,2013B,12,68.25,0.8333333333333334,1,52.5
110116,FFF,2013B,12,84.16666666666667,-54.666666666666664,0,81.75
110175,AAA,2013J,5,63.4,-0.4,0,63.7
110200,DDD,2013B,6,49.833333333333336,1.8333333333333333,2,50.6875
110524,DDD,2014J,7,77.42857142857143,0.3333333333333333,0,63.5
110529,FFF,2014B,4,67.25,-83.25,0,57.0
110640,DDD,2014J,7,83.57142857142857,-1.5,0,73.625
110789,EEE,2014J,4,56.25,3.0,1,53.64
110820,FFF,2014J,3,79.33333333333333,-69.33333333333333,0,76.0
110881,BBB,2013B,11,77.9090909090909,1.3636363636363635,0,66.31
110881,FFF,2013J,12,68.33333333333333,-45.333333333333336,0,73.0
110911,BBB,2014J,5,76.8,-1.8,0,68.4
111113,DDD,2013B,4,33.75,0.75,3,29.155555555555555
111360,DDD,2013B,4,51.75,1.75,0,49.193548387096776
111360,DDD,2013J,4,36.75,9.5,3,32.96296296296296
111548,DDD,2013J,4,22.5,0.5,4,21.75
111717,AAA,2013J,3,81.0,-3.0,0,81.5
111775,FFF,2013B,12,88.91666666666667,-72.25,0,94.0
111926,DDD,2013J,3,79.66666666666667,13.333333333333334,0,80.375
111926,DDD,2014J,5,75.2,14.25,0,73.03030303030303
111942,BBB,2013J,11,86.81818181818181,2.090909090909091,0,76.89
111959,DDD,2014B,3,76.0,4.333333333333333,0,75.4375
112245,DDD,2013B,14,78.71428571428571,-0.5714285714285714,0,69.6625
112441,GGG,2014B,9,86.33333333333333,-35.22222222222222,0,
112454,CCC,2014J,9,76.11111111111111,0.75,1,75.11
113295,AAA,2013J,5,77.6,3.4,0,77.3
113565,FFF,2013J,12,83.83333333333333,2.9166666666666665,0,87.75
113698,EEE,2013J,2,61.0,3.0,0,62.63636363636363
113702,FFF,2014J,3,84.66666666666667,-60.666666666666664,0,92.0
113824,EEE,2013J,2,76.0,1.0,0,71.36363636363636
114017,AAA,2013J,5,71.8,-1.0,0,72.3
114367,CCC,2014J,9,90.11111111111111,1.625,0,84.0
114402,BBB,2014J,5,87.6,-6.8,0,85.7
114500,FFF,2013J,12,51.583333333333336,-44.166666666666664,2,42.25
114558,DDD,2013J,6,69.0,-5.833333333333333,0,62.19444444444444
114999,AAA,2013J,5,72.8,1.4,0,70.8
115373,FFF,2013B,12,81.75,-45.166666666666664,0,82.5
115452,BBB,2014B,9,91.22222222222223,3.4444444444444446,0,80.625
116290,FFF,2013J,1,84.0,-1.0,0,84.0
116319,GGG,2014B,9,82.77777777777777,0.8888888888888888,0,
116518,CCC,2014B,9,71.11111111111111,0.125,0,69.635
116529,FFF,2013J,5,88.0,-72.4,0,85.0
116541,AAA,2013J,5,62.4,9.4,0,59.8
116603,BBB,2013B,10,90.4,1.8,0,81.6219512195122
116606,BBB,2014J,5,58.0,-1.2,1,80.45
116621,FFF,2014B,12,90.16666666666667,-65.08333333333333,0,89.25
116631,FFF,2013J,1,68.0,-1.0,0,68.0
116692,AAA,2013J,5,74.2,-4.6,0,74.2
116763,DDD,2014B,1,79.0,-1.0,0,79.0
116808,FFF,2013J,12,95.41666666666667,-67.83333333333333,0,93.75
117071,BBB,2013B,2,73.0,3.5,0,48.8421052631579
117197,EEE,2013J,4,88.75,-2.75,0,90.88
117232,CCC,2014B,9,68.33333333333333,1.75,0,62.415
117232,FFF,2013J,12,76.33333333333333,-38.916666666666664,0,78.0
117281,DDD,2014B,7,82.85714285714286,-3.142857142857143,0,84.1375
117435,DDD,2013B,8,68.875,3.375,0,63.20618556701031
117510,FFF,2014B,12,92.08333333333333,-60.166666666666664,0,95.0
117544,BBB,2014J,5,70.2,-1.8,0,60.3
117545,BBB,2014J,2,91.0,3.0,0,82.0
117699,BBB,2014B,11,87.0909090909091,-0.8181818181818182,0,86.59
117818,AAA,2014J,5,57.6,1.0,0,56.5
117939,DDD,2013B,7,42.57142857142857,2.5714285714285716,4,45.51190476190476
118050,FFF,2013J,11,74.81818181818181,-23.363636363636363,0,69.75
118098,CCC,2014B,9,35.22222222222222,-0.25,5,32.48
118213,BBB,2014J,5,30.6,-0.6,3,36.45
118474,GGG,2014B,8,88.875,-49.125,0,
118479,DDD,2014B,7,83.85714285714286,-1.7142857142857142,0,84.05
118532,FFF,2013B,12,86.41666666666667,-48.0,0,87.75
118578,DDD,2014J,4,59.75,4.0,1,48.5
118668,FFF,2013B,12,78.83333333333333,-6.583333333333333,0,76.0
118983,AAA,2013J,5,61.8,0.0,0,59.0
119310,CCC,2014J,1,33.0,3.0,1,33.0
119310,FFF,2014J,12,78.0,-32.0,0,77.5
119353,FFF,2013B,12,85.83333333333333,-30.916666666666668,0,84.5
119444,BBB,2014J,1,1.0,6.0,1,
119444,GGG,2014B,7,71.0,10.714285714285714,1,
119471,BBB,2014B,11,67.36363636363636,1.0909090909090908,1,48.68
119729,CCC,2014B,1,10.0,2.0,1,10.0
119865,FFF,2014J,12,89.75,-56.833333333333336,0,87.5
119898,BBB,2013J,11,68.81818181818181,0.8181818181818182,0,71.46
119902,AAA,2014J,4,67.0,4.25,0,65.85714285714286
120236,CCC,2014J,9,44.333333333333336,2.375,3,35.4
120611,GGG,2014B,3,59.333333333333336,9.333333333333334,0,
120994,BBB,2013B,6,88.33333333333333,7.166666666666667,0,81.0
120999,DDD,2013J,7,68.71428571428571,-4.0,0,69.5125
121000,DDD,2013B,2,35.5,1.0,1,38.68421052631579
121056,GGG,2013J,1,45.0,-24.0,0,
121163,EEE,2014J,1,90.0,-7.0,0,90.0
121182,GGG,2014J,7,81.57142857142857,-1.5714285714285714,0,
121349,AAA,2014J,5,76.0,-0.6,0,77.3
121390,DDD,2013B,4,75.75,3.0,0,69.08888888888889
122337,GGG,2014B,4,58.5,-25.25,0,
122392,CCC,2014B,5,54.0,2.0,1,50.592
122459,GGG,2013J,9,69.55555555555556,-47.77777777777778,0,
122636,GGG,2013J,1,45.0,-10.0,0,
122739,DDD,2013J,5,40.6,-0.4,2,36.75
122846,GGG,2013J,7,54.857142857142854,-43.42857142857143,0,
122928,GGG,2013J,6,74.33333333333333,-29.833333333333332,0,
123044,AAA,2013J,5,71.4,1.2,0,70.7
123053,DDD,2014J,5,85.8,-9.0,0,89.06666666666666
123087,BBB,2014J,5,74.0,-7.0,0,65.35
123183,DDD,2014J,6,88.5,-3.8,0,82.23684210526316
123270,BBB,2014B,4,65.5,0.5,0,66.33333333333333
123462,BBB,2014B,10,84.6,1.3,0,74.46341463414635
123497,DDD,2013J,2,75.5,3.0,0,75.0
123598,CCC,2014B,3,68.33333333333333,2.0,0,77.17647058823529
123598,CCC,2014J,5,85.8,3.25,0,78.32
123598,DDD,2013J,6,75.0,-0.8333333333333334,0,78.14473684210526
123716,BBB,2013J,11,80.36363636363636,-0.5454545454545454,0,74.18
123860,BBB,2013B,11,77.9090909090909,1.7272727272727273,0,75.06
123957,DDD,2013J,3,61.0,-1.0,0,62.875
124006,DDD,2013J,6,66.33333333333333,-7.333333333333333,1,67.26388888888889
124064,AAA,2014J,5,87.2,0.8,0,87.6
124134,DDD,2014B,4,96.25,-3.5,0,96.33333333333333
124193,CCC,2014B,9,95.77777777777777,1.0,0,98.64
124304,EEE,2014J,4,90.0,-2.25,0,89.52
124711,CCC,2014J,1,44.0,3.0,0,44.0
124728,DDD,2014J,2,75.0,-0.5,0,76.66666666666667
124909,BBB,2013J,11,82.0,0.2727272727272727,0,70.88
124944,GGG,2014B,9,91.11111111111111,-0.1111111111111111,0,
125018,AAA,2014J,5,64.8,-1.0,0,64.3
125055,BBB,2014B,9,82.66666666666667,4.666666666666667,0,80.14814814814815
125063,FFF,2014J,12,78.83333333333333,-17.75,0,78.0
125407,GGG,2014J,7,71.42857142857143,-19.571428571428573,0,
125535,BBB,2014J,5,38.2,5.6,1,48.5
125777,CCC,2014J,2,93.5,1.0,0,96.36363636363636
125830,DDD,2014J,4,69.25,5.25,0,64.6
125996,FFF,2013B,12,78.91666666666667,-57.25,0,77.5
126074,FFF,2013J,1,,1.0,0,
126088,FFF,2013B,5,37.8,1.8,2,33.5
126322,BBB,2013B,5,81.8,16.8,0,80.3953488372093
126337,CCC,2014B,2,46.0,1.0,1,62.54545454545455
126337,EEE,2013J,3,64.66666666666667,0.3333333333333333,0,60.44444444444444
126394,CCC,2014B,9,85.77777777777777,2.0,0,83.17
126394,DDD,2013J,7,84.42857142857143,-2.7142857142857144,0,80.725
126395,CCC,2014B,7,49.0,0.0,2,55.31891891891892
126411,BBB,2013B,1,100.0,6.0,0,100.0
126450,EEE,2014J,4,81.0,-0.75,0,79.8
126608,BBB,2014B,11,61.18181818181818,2.727272727272727,1,51.08
126713,BBB,2014B,10,75.5,0.7,0,74.44444444444444
126769,BBB,2014J,5,60.0,3.4,0,54.0
126800,BBB,2014J,5,68.0,-6.2,1,88.85
126812,CCC,2014J,4,47.75,1.25,1,40.45
126812,DDD,2013J,6,57.833333333333336,-5.5,1,48.5
127179,FFF,2014J,2,69.0,14.0,0,69.0
127580,DDD,2014B,6,77.33333333333333,-1.3333333333333333,0,83.20833333333333
127582,AAA,2013J,5,69.6,4.2,0,69.4
127642,FFF,2013J,12,85.58333333333333,-17.75,0,82.75
127988,DDD,2013J,5,68.6,-10.2,0,68.78125
128072,CCC,2014J,1,67.0,3.0,0,67.0
128132,FFF,2014B,12,80.75,-5.416666666666667,0,79.0
128142,FFF,2013B,8,69.125,-86.75,1,52.666666666666664
128348,DDD,2014B,2,52.5,2.0,0,52.55555555555556
128386,BBB,2013J,3,88.33333333333333,2.6666666666666665,0,68.5
128510,CCC,2014B,2,80.0,0.5,0,86.36363636363636
128510,CCC,2014J,4,90.75,3.3333333333333335,0,85.71544715447155
128656,DDD,2013J,5,70.4,7.8,0,64.15625
128678,DDD,2013B,11,42.45454545454545,3.727272727272727,5,36.74666666666667
128791,FFF,2013B,3,60.0,5.666666666666667,0,60.0
128817,EEE,2014J,1,66.0,-2.0,0,66.0
128889,BBB,2013J,11,85.0909090909091,0.5454545454545454,0,84.06
128929,EEE,2013J,4,92.25,-1.0,0,91.32
128965,DDD,2013J,6,68.16666666666667,-2.5,0,67.66666666666667
128968,FFF,2014B,12,85.58333333333333,-41.583333333333336,0,82.0
128971,EEE,2014B,4,84.5,-1.5,0,84.32
129198,CCC,2014B,1,44.0,2.0,0,44.0
129212,GGG,2013J,8,82.375,-29.75,0,
129638,CCC,2014B,2,33.0,2.0,1,29.11111111111111
129878,CCC,2014B,3,19.666666666666668,1.0,2,15.741935483870968
129907,FFF,2014J,12,87.75,-63.5,0,89.0
129955,AAA,2013J,3,81.0,3.0,0,80.2
129989,DDD,2014J,7,96.0,-1.3333333333333333,0,97.75
130003,DDD,2013B,5,78.8,1.0,0,78.28571428571429
130013,BBB,2014B,11,77.45454545454545,-3.0,0,73.66
130034,AAA,2014J,5,78.4,-1.4,0,77.6
130403,FFF,2013B,12,65.0,-41.333333333333336,0,64.25
130409,FFF,2014J,12,66.83333333333333,-19.5,1,49.75
130467,DDD,2013J,7,65.71428571428571,-5.428571428571429,0,57.8
130547,AAA,2014J,5,58.4,2.8,0,58.0
130636,AAA,2014J,5,60.0,-0.6,0,59.7
130658,FFF,2013J,11,69.9090909090909,-77.72727272727273,0,68.33333333333333
130671,CCC,2014J,1,78.0,3.0,0,78.0
130671,DDD,2013J,5,73.8,-5.2,0,66.015625
130992,FFF,2014B,12,77.33333333333333,-74.25,0,76.5
131051,BBB,2013J,10,89.6,1.9,0,80.02439024390245
131145,CCC,2014B,9,84.0,-1.0,0,85.26
131145,DDD,2013B,14,82.0,-0.5,0,74.3825
131152,DDD,2014J,7,60.57142857142857,-0.8333333333333334,2,31.125
131222,CCC,2014J,9,83.22222222222223,1.0,0,71.05
131222,DDD,2013J,7,74.85714285714286,-5.571428571428571,0,78.3875
131235,DDD,2013B,2,37.0,-1.0,1,33.526315789473685
131272,FFF,2013B,12,75.83333333333333,-16.416666666666668,0,73.25
131314,GGG,2014J,7,58.57142857142857,-13.428571428571429,1,
131390,AAA,2014J,5,78.6,-0.2,0,78.7
131538,FFF,2014B,12,82.66666666666667,-3.75,0,86.0
131597,FFF,2014J,11,73.63636363636364,1.2727272727272727,1,64.66666666666667
131609,DDD,2013B,1,30.0,2.0,1,30.0
131612,DDD,2014J,7,87.14285714285714,-2.1666666666666665,0,85.15
131695,DDD,2014B,1,46.0,-1.0,0,46.0
131776,EEE,2014J,4,84.0,2.0,0,82.68
131820,GGG,2014B,3,81.66666666666667,-36.666666666666664,0,
131933,CCC,2014B,4,83.75,1.0,0,83.825
131933,CCC,2014J,4,75.25,2.6666666666666665,0,55.6231884057971
132123,EEE,2013J,4,89.5,-4.25,0,88.72
132157,DDD,2014J,7,61.857142857142854,-1.6666666666666667,0,53.25
132157,FFF,2014B,12,74.25,-21.416666666666668,0,65.0
132401,DDD,2013J,5,80.6,-2.0,0,62.421875
132423,CCC,2014J,2,84.0,1.5,0,87.81818181818181
132423,FFF,2014J,1,92.0,-1.0,0,92.0
132453,FFF,2013J,12,68.5,-20.916666666666668,1,57.75
132475,FFF,2014J,12,75.58333333333333,-36.333333333333336,0,74.75
132477,FFF,2014B,12,70.0,-33.25,0,78.5
132511,DDD,2014J,4,67.75,-1.5,0,68.0
132626,BBB,2013J,7,72.42857142857143,0.42857142857142855,0,60.38709677419355
132924,BBB,2014J,4,39.25,-0.25,1,48.15384615384615
132932,GGG,2014J,7,63.42857142857143,4.857142857142857,1,
132972,BBB,2014B,9,78.77777777777777,2.7777777777777777,0,61.578125
132976,AAA,2013J,5,67.4,-0.8,0,67.3
133019,FFF,2013J,12,80.91666666666667,-62.416666666666664,0,81.5
133068,GGG,2014B,9,91.88888888888889,-46.333333333333336,0,
133104,CCC,2014B,9,87.88888888888889,1.25,0,90.895
133104,FFF,2014B,12,88.41666666666667,-47.583333333333336,0,82.75
133155,BBB,2013B,11,93.0,2.4545454545454546,0,87.83
133185,FFF,2013J,12,82.33333333333333,-69.16666666666667,0,83.75
133322,FFF,2014B,12,62.0,-17.416666666666668,0,61.0
133365,DDD,2014J,7,79.57142857142857,-4.166666666666667,0,74.75
133419,CCC,2014J,1,89.0,3.0,0,89.0
133718,FFF,2013J,2,69.0,-1.0,0,69.0
133748,BBB,2013B,6,76.0,2.6666666666666665,0,63.049180327868854
133816,AAA,2014J,5,65.4,-0.6,0,66.0
133922,AAA,2014J,5,78.2,7.4,0,77.9
134025,CCC,2014B,4,93.5,2.5,0,94.525
134025,DDD,2013B,14,85.5,-1.6428571428571428,0,77.37
134123,GGG,2014B,9,92.11111111111111,-18.77777777777778,0,
134143,AAA,2013J,5,84.4,-0.8,0,83.8
134188,DDD,2013B,14,76.42857142857143,-0.21428571428571427,0,68.0275
134190,CCC,2014J,1,78.0,3.0,0,78.0
134212,EEE,2014J,4,83.75,-0.25,0,83.0
134243,DDD,2014J,7,62.0,-2.6666666666666665,1,51.0
134260,FFF,2013B,12,84.91666666666667,-3.5833333333333335,0,81.75
134336,DDD,2013B,8,74.625,1.625,0,78.13157894736842
134563,BBB,2013J,11,89.0909090909091,2.090909090909091,0,82.04
134847,FFF,2013J,2,79.5,38.0,0,62.0
134847,FFF,2014B,10,93.5,-3.6,0,84.85714285714286
134851,FFF,2014B,12,74.33333333333333,-47.25,0,61.25
134920,DDD,2014J,7,47.142857142857146,-0.3333333333333333,3,37.275
134982,CCC,2014J,1,22.0,3.0,1,22.0
134982,EEE,2013J,4,65.0,0.75,0,63.2
135075,FFF,2013B,12,85.0,-69.66666666666667,0,81.75
135280,FFF,2014J,12,91.0,-34.75,0,89.5
135330,CCC,2014B,2,52.0,1.0,0,59.63636363636363
135330,EEE,2014B,1,88.0,0.0,0,88.0
135385,DDD,2013J,7,52.42857142857143,0.0,2,48.275
135400,AAA,2013J,2,61.5,-2.5,0,58.0
135400,AAA,2014J,5,49.8,7.2,0,48.4
135471,AAA,2014J,5,84.0,-4.2,0,84.2
135763,EEE,2014J,4,80.0,-1.5,0,79.64
135792,CCC,2014B,3,71.0,4.333333333333333,0,77.83333333333333
135999,DDD,2014J,1,55.0,0.0,0,55.0
136054,FFF,2014B,11,70.45454545454545,-15.0,1,78.75
136135,DDD,2014J,7,65.14285714285714,-3.3333333333333335,0,53.65
136335,CCC,2014J,7,91.85714285714286,1.1428571428571428,0,90.47826086956522
136793,DDD,2014J,6,58.166666666666664,8.6,1,52.857142857142854
136894,FFF,2013J,11,67.18181818181819,-63.09090909090909,0,65.0
136944,FFF,2014B,2,87.5,129.5,0,82.0
136944,FFF,2014J,9,81.625,1.6666666666666667,0,41.0
137150,DDD,2014B,2,34.0,1.5,1,32.77777777777778
137281,CCC,2014J,2,60.5,2.5,0,63.0
137603,DDD,2013B,14,80.0,0.0,0,76.1525
137873,AAA,2013J,5,80.2,-1.8,0,81.7
137903,FFF,2013J,12,72.5,-3.9166666666666665,0,54.25
138204,DDD,2014B,1,80.0,0.0,0,80.0
138289,BBB,2013J,11,79.54545454545455,0.36363636363636365,0,69.55
138407,BBB,2014J,3,49.666666666666664,9.666666666666666,1,72.0
138416,DDD,2014B,7,73.28571428571429,-0.5714285714285714,0,69.3125
138704,DDD,2014B,7,74.14285714285714,-0.14285714285714285,0,72.3625
138709,DDD,2013B,1,33.0,2.0,1,33.0
138710,GGG,2013J,9,66.66666666666667,-15.0,1,
138715,DDD,2013J,3,73.33333333333333,0.0,0,75.25
138861,CCC,2014J,9,94.33333333333333,2.25,0,92.965
138920,BBB,2013J,5,77.8,7.2,0,69.90697674418605
138997,CCC,2014J,5,36.4,3.25,3,30.72
