code_module,code_presentation,week_number,final_result,active_students,total_clicks,avg_clicks_per_student
EEE,2013J,36,Pass,161,1101,1.9181184668989546
EEE,2013J,37,Distinction,56,463,1.9786324786324787
EEE,2013J,37,Fail,5,8,1.1428571428571428
EEE,2013J,37,Pass,139,911,1.8478701825557808
EEE,2013J,37,Withdrawn,1,12,2.4
EEE,2013J,38,Distinction,48,347,1.9828571428571429
EEE,2013J,38,Fail,6,94,2.292682926829268
EEE,2013J,38,Pass,135,921,1.7848837209302326
EEE,2013J,39,Distinction,22,118,2.0701754385964914
EEE,2013J,39,Fail,2,2,1.0
EEE,2013J,39,Pass,60,264,1.6815286624203822
EEE,2014B,-1,Distinction,45,3595,5.063380281690141
EEE,2014B,-1,Fail,76,3033,3.7214723926380366
EEE,2014B,-1,Pass,178,8257,3.7963218390804596
EEE,2014B,-1,Withdrawn,54,1692,3.854214123006834
EEE,2014B,0,Distinction,68,10364,4.647533632286995
EEE,2014B,0,Fail,96,5511,3.6448412698412698
EEE,2014B,0,Pass,246,17766,3.8379779650032404
EEE,2014B,0,Withdrawn,71,3379,3.613903743315508
EEE,2014B,1,Distinction,67,8665,4.714363438520131
EEE,2014B,1,Fail,115,5962,4.106060606060606
EEE,2014B,1,Pass,257,20234,4.32905434317501
EEE,2014B,1,Withdrawn,75,3592,3.5955955955955954
EEE,2014B,2,Distinction,68,7669,4.384791309319612
EEE,2014B,2,Fail,109,5765,4.337848006019564
EEE,2014B,2,Pass,261,21310,4.3128921270997775
EEE,2014B,2,Withdrawn,75,4231,4.593919652551574
EEE,2014B,3,Distinction,71,9899,4.810009718172983
EEE,2014B,3,Fail,117,11995,6.101220752797558
EEE,2014B,3,Pass,270,33018,5.757279860505667
EEE,2014B,3,Withdrawn,75,8921,6.367594575303355
EEE,2014B,4,Distinction,71,6363,3.8010752688172045
EEE,2014B,4,Fail,110,4355,3.7705627705627704
EEE,2014B,4,Pass,260,18369,4.0291730642684795
EEE,2014B,4,Withdrawn,62,2671,3.4823989569752283
EEE,2014B,5,Distinction,71,6243,3.8752327746741155
EEE,2014B,5,Fail,127,8531,4.0431279620853084
EEE,2014B,5,Pass,276,21675,3.9252082578775807
EEE,2014B,5,Withdrawn,69,3938,4.055612770339856
EEE,2014B,6,Distinction,68,4843,3.391456582633053
EEE,2014B,6,Fail,98,2981,3.4382929642445212
EEE,2014B,6,Pass,261,11311,3.205157268347974
EEE,2014B,6,Withdrawn,52,1374,3.0
EEE,2014B,7,Distinction,71,5308,3.5937711577522005
EEE,2014B,7,Fail,89,3028,3.4724770642201834
EEE,2014B,7,Pass,249,14302,3.693698347107438
EEE,2014B,7,Withdrawn,38,1307,3.2271604938271605
EEE,2014B,8,Distinction,70,5157,3.064171122994652
EEE,2014B,8,Fail,82,3703,3.460747663551402
EEE,2014B,8,Pass,254,15290,3.655271336361463
EEE,2014B,8,Withdrawn,36,1425,3.283410138248848
EEE,2014B,9,Distinction,69,4905,3.1706528765352293
EEE,2014B,9,Fail,82,3374,3.5145833333333334
EEE,2014B,9,Pass,270,15677,3.4191930207197383
EEE,2014B,9,Withdrawn,34,1349,3.67574931880109
EEE,2014B,10,Distinction,69,4912,3.4087439278278975
EEE,2014B,10,Fail,90,5166,4.445783132530121
EEE,2014B,10,Pass,276,17908,3.6636661211129296
EEE,2014B,10,Withdrawn,33,1875,3.6478599221789882
EEE,2014B,11,Distinction,58,1980,3.267326732673267
EEE,2014B,11,Fail,66,1735,4.140811455847255
EEE,2014B,11,Pass,201,5516,3.157412707498569
EEE,2014B,11,Withdrawn,19,462,3.2083333333333335
EEE,2014B,12,Distinction,60,1929,2.9906976744186045
EEE,2014B,12,Fail,48,1031,3.325806451612903
EEE,2014B,12,Pass,205,4762,3.0702772404900065
EEE,2014B,12,Withdrawn,22,249,2.59375
EEE,2014B,13,Distinction,69,2477,3.1394169835234473
EEE,2014B,13,Fail,51,847,3.2083333333333335
EEE,2014B,13,Pass,203,5560,3.425754775107825
EEE,2014B,13,Withdrawn,13,256,4.0
EEE,2014B,14,Distinction,62,2880,3.3065442020665903
EEE,2014B,14,Fail,44,1087,4.5103734439834025
EEE,2014B,14,Pass,205,6248,3.382782891174878
EEE,2014B,14,Withdrawn,16,501,4.864077669902913
EEE,2014B,15,Distinction,65,4254,3.376190476190476
EEE,2014B,15,Fail,44,875,3.30188679245283
EEE,2014B,15,Pass,215,9321,3.2208016586040085
EEE,2014B,15,Withdrawn,18,325,2.8761061946902653
EEE,2014B,16,Distinction,69,5010,3.170886075949367
EEE,2014B,16,Fail,57,1560,3.2032854209445585
EEE,2014B,16,Pass,247,13194,3.300150075037519
EEE,2014B,16,Withdrawn,18,665,2.891304347826087
EEE,2014B,17,Distinction,63,5871,3.720532319391635
EEE,2014B,17,Fail,61,2900,3.7958115183246073
EEE,2014B,17,Pass,266,18491,3.825196524617294
EEE,2014B,17,Withdrawn,14,647,3.284263959390863
EEE,2014B,18,Distinction,67,7704,4.531764705882353
EEE,2014B,18,Fail,45,2046,4.343949044585988
EEE,2014B,18,Pass,249,18018,4.062683201803833
EEE,2014B,18,Withdrawn,12,421,3.072992700729927
EEE,2014B,19,Distinction,67,11258,5.556762092793682
EEE,2014B,19,Fail,45,1934,4.604761904761904
EEE,2014B,19,Pass,226,22809,4.924222797927461
EEE,2014B,19,Withdrawn,8,349,3.8351648351648353
EEE,2014B,20,Distinction,69,10815,5.273037542662116
EEE,2014B,20,Fail,36,1715,4.610215053763441
EEE,2014B,20,Pass,244,24384,4.92108980827447
EEE,2014B,20,Withdrawn,8,526,6.658227848101266
EEE,2014B,21,Distinction,70,12245,5.307758994364976
EEE,2014B,21,Fail,38,2107,4.180555555555555
EEE,2014B,21,Pass,243,33558,5.22140967792127
EEE,2014B,21,Withdrawn,5,448,3.4198473282442747
EEE,2014B,22,Distinction,71,12645,5.517015706806283
EEE,2014B,22,Fail,42,3561,4.642764015645372
EEE,2014B,22,Pass,262,34434,4.722161272627537
EEE,2014B,22,Withdrawn,9,1498,7.565656565656566
EEE,2014B,23,Distinction,62,2868,3.262798634812287
EEE,2014B,23,Fail,28,398,2.7260273972602738
EEE,2014B,23,Pass,217,7538,3.333923042901371
EEE,2014B,23,Withdrawn,5,168,2.9473684210526314
EEE,2014B,24,Distinction,56,3106,3.4898876404494383
EEE,2014B,24,Fail,26,477,3.9098360655737703
EEE,2014B,24,Pass,201,7725,3.979907264296754
EEE,2014B,24,Withdrawn,4,49,2.5789473684210527
EEE,2014B,25,Distinction,60,3117,4.05331599479844
EEE,2014B,25,Fail,20,595,4.877049180327869
EEE,2014B,25,Pass,188,6504,3.7880023296447294
EEE,2014B,25,Withdrawn,3,14,1.4
EEE,2014B,26,Distinction,60,3227,4.185473411154345
EEE,2014B,26,Fail,17,512,4.452173913043478
EEE,2014B,26,Pass,174,6348,4.098127824402841
EEE,2014B,26,Withdrawn,3,128,7.111111111111111
EEE,2014B,27,Distinction,54,3466,4.501298701298701
EEE,2014B,27,Fail,17,468,3.744
EEE,2014B,27,Pass,177,7620,4.43280977312391
EEE,2014B,27,Withdrawn,2,4,1.3333333333333333
EEE,2014B,28,Distinction,58,3753,4.6162361623616235
EEE,2014B,28,Fail,18,1215,7.275449101796407
EEE,2014B,28,Pass,205,13033,5.255241935483871
EEE,2014B,28,Withdrawn,3,131,5.954545454545454
EEE,2014B,29,Distinction,55,2716,3.7462068965517243
EEE,2014B,29,Fail,14,178,2.7384615384615385
EEE,2014B,29,Pass,169,7032,4.0907504363001745
EEE,2014B,29,Withdrawn,2,18,2.25
EEE,2014B,30,Distinction,56,3262,3.9491525423728815
EEE,2014B,30,Fail,14,292,4.112676056338028
EEE,2014B,30,Pass,185,8581,4.235439289239881
EEE,2014B,30,Withdrawn,1,1,1.0
EEE,2014B,31,Distinction,65,3873,3.5467032967032965
EEE,2014B,31,Fail,20,326,3.7045454545454546
EEE,2014B,31,Pass,215,9972,3.8516801853997684
EEE,2014B,32,Distinction,66,2123,3.0113475177304965
EEE,2014B,32,Fail,16,282,3.4390243902439024
EEE,2014B,32,Pass,223,7990,3.5198237885462555
EEE,2014B,32,Withdrawn,1,1,1.0
EEE,2014B,33,Distinction,65,3414,3.7108695652173913
EEE,2014B,33,Fail,23,645,3.8855421686746987
EEE,2014B,33,Pass,260,11912,3.7767913760304377
EEE,2014B,33,Withdrawn,2,31,6.2
EEE,2014B,34,Distinction,35,276,1.6932515337423313
EEE,2014B,34,Fail,4,6,1.0
EEE,2014B,34,Pass,104,1032,2.3507972665148062
EEE,2014B,35,Distinction,23,95,1.6964285714285714
EEE,2014B,35,Fail,3,3,1.0
EEE,2014B,35,Pass,57,207,1.556390977443609
EEE,2014J,-1,Distinction,106,6993,4.4655172413793105
EEE,2014J,-1,Fail,66,2463,3.9534510433386836
EEE,2014J,-1,Pass,280,14392,3.92259471245571
EEE,2014J,-1,Withdrawn,96,2386,3.0668380462724936
EEE,2014J,0,Distinction,141,17066,4.280411336844746
EEE,2014J,0,Fail,114,5375,3.614660390047075
EEE,2014J,0,Pass,432,32107,3.787989617744219
EEE,2014J,0,Withdrawn,150,5796,3.5105996365838887
EEE,2014J,1,Distinction,154,18453,4.2933922754769664
EEE,2014J,1,Fail,133,6784,3.928199189345686
EEE,2014J,1,Pass,467,41735,4.157286582328918
EEE,2014J,1,Withdrawn,153,6967,3.541942043721403
EEE,2014J,2,Distinction,150,18529,4.596626147357975
EEE,2014J,2,Fail,124,8029,4.194879832810868
EEE,2014J,2,Pass,469,44509,4.490415657788539
EEE,2014J,2,Withdrawn,151,8213,4.220452209660842
EEE,2014J,3,Distinction,155,19577,4.657863430882703
EEE,2014J,3,Fail,135,15318,6.239511201629328
EEE,2014J,3,Pass,496,65227,5.455587152893944
EEE,2014J,3,Withdrawn,138,13718,6.083370288248337
EEE,2014J,4,Distinction,149,12309,3.6919616076784645
EEE,2014J,4,Fail,127,7721,4.137727759914255
EEE,2014J,4,Pass,471,29028,3.685627221940071
EEE,2014J,4,Withdrawn,120,5018,3.8808971384377418
EEE,2014J,5,Distinction,154,13844,3.8519755147468002
EEE,2014J,5,Fail,146,9898,3.9497206703910615
EEE,2014J,5,Pass,509,39881,3.9326496400749433
EEE,2014J,5,Withdrawn,122,6991,3.8243982494529543
EEE,2014J,6,Distinction,153,9871,3.458654519971969
EEE,2014J,6,Fail,104,3854,3.339688041594454
EEE,2014J,6,Pass,481,23353,3.40820198482195
EEE,2014J,6,Withdrawn,89,3222,3.498371335504886
EEE,2014J,7,Distinction,152,12646,3.6141754787082023
EEE,2014J,7,Fail,110,4127,3.3042433947157726
EEE,2014J,7,Pass,478,28877,3.7207834042004895
EEE,2014J,7,Withdrawn,79,2621,3.691549295774648
EEE,2014J,8,Distinction,155,10794,3.4740907627936917
EEE,2014J,8,Fail,102,4166,3.437293729372937
EEE,2014J,8,Pass,464,25471,3.610347271438696
EEE,2014J,8,Withdrawn,78,2037,3.1828125
EEE,2014J,9,Distinction,149,11995,3.607518796992481
EEE,2014J,9,Fail,101,4400,3.8972542072630647
EEE,2014J,9,Pass,471,29223,3.8974393171512403
EEE,2014J,9,Withdrawn,63,2181,3.309559939301973
EEE,2014J,10,Distinction,155,14720,4.010899182561308
EEE,2014J,10,Fail,119,7977,4.407182320441989
EEE,2014J,10,Pass,506,41036,4.314583114288719
EEE,2014J,10,Withdrawn,69,4135,4.5339912280701755
EEE,2014J,11,Distinction,130,6012,3.272727272727273
EEE,2014J,11,Fail,77,2912,4.202020202020202
EEE,2014J,11,Pass,379,8621,2.8852074966532797
EEE,2014J,11,Withdrawn,38,583,3.3699421965317917
EEE,2014J,12,Distinction,105,3062,3.1502057613168724
EEE,2014J,12,Fail,41,900,3.2967032967032965
EEE,2014J,12,Pass,274,4467,2.7371323529411766
EEE,2014J,12,Withdrawn,24,224,2.765432098765432
EEE,2014J,13,Distinction,114,4257,3.455357142857143
EEE,2014J,13,Fail,56,1508,4.488095238095238
EEE,2014J,13,Pass,282,6199,3.1057114228456912
EEE,2014J,13,Withdrawn,26,345,2.899159663865546
EEE,2014J,14,Distinction,138,5283,3.0414507772020727
EEE,2014J,14,Fail,63,1142,3.0372340425531914
EEE,2014J,14,Pass,388,11349,3.097434497816594
EEE,2014J,14,Withdrawn,38,640,2.8959276018099547
EEE,2014J,15,Distinction,139,6991,3.4506416584402766
EEE,2014J,15,Fail,63,1191,3.0695876288659796
EEE,2014J,15,Pass,407,14691,3.5875457875457877
EEE,2014J,15,Withdrawn,28,560,3.218390804597701
EEE,2014J,16,Distinction,143,8023,3.3866610384128326
EEE,2014J,16,Fail,63,1423,2.9894957983193278
EEE,2014J,16,Pass,413,15862,3.270515463917526
EEE,2014J,16,Withdrawn,22,474,3.0191082802547773
EEE,2014J,17,Distinction,149,11344,3.5044794562866852
EEE,2014J,17,Fail,58,2615,3.693502824858757
EEE,2014J,17,Pass,449,22699,3.4247133373566685
EEE,2014J,17,Withdrawn,31,1022,3.624113475177305
EEE,2014J,18,Distinction,151,12106,3.4101408450704227
EEE,2014J,18,Fail,67,2814,3.5043586550435863
EEE,2014J,18,Pass,462,25716,3.3712637650760358
EEE,2014J,18,Withdrawn,25,1231,3.846875
EEE,2014J,19,Distinction,155,15735,3.7842712842712842
EEE,2014J,19,Fail,84,4052,3.487091222030981
EEE,2014J,19,Pass,508,37434,3.7089071633805606
EEE,2014J,19,Withdrawn,30,1320,3.308270676691729
EEE,2014J,20,Distinction,146,16944,4.5184
EEE,2014J,20,Fail,51,3175,3.816105769230769
EEE,2014J,20,Pass,437,31627,4.088288521199586
EEE,2014J,20,Withdrawn,17,466,3.213793103448276
EEE,2014J,21,Distinction,152,19460,4.94661921708185
EEE,2014J,21,Fail,64,3204,3.864897466827503
EEE,2014J,21,Pass,447,40155,4.6389787430683915
EEE,2014J,21,Withdrawn,16,422,3.459016393442623
EEE,2014J,22,Distinction,155,25700,4.938508839354343
EEE,2014J,22,Fail,55,3438,4.068639053254438
EEE,2014J,22,Pass,438,40582,4.463484381874175
EEE,2014J,22,Withdrawn,10,443,3.6016260162601625
EEE,2014J,23,Distinction,152,26178,4.377591973244147
EEE,2014J,23,Fail,58,3580,4.063564131668558
EEE,2014J,23,Pass,469,56786,4.551983967935872
EEE,2014J,23,Withdrawn,15,752,5.371428571428571
EEE,2014J,24,Distinction,157,32362,4.997992277992278
EEE,2014J,24,Fail,59,4442,4.206439393939394
EEE,2014J,24,Pass,512,74623,4.687668823418557
EEE,2014J,24,Withdrawn,12,626,3.962025316455696
EEE,2014J,25,Distinction,138,7367,3.218435998252512
EEE,2014J,25,Fail,32,861,3.0
EEE,2014J,25,Pass,411,13764,3.117553793884485
EEE,2014J,25,Withdrawn,2,19,2.111111111111111
EEE,2014J,26,Distinction,144,6265,3.412309368191721
EEE,2014J,26,Fail,31,1064,3.8411552346570397
EEE,2014J,26,Pass,370,9597,3.2054108216432864
EEE,2014J,26,Withdrawn,1,4,2.0
EEE,2014J,27,Distinction,128,6227,3.733213429256595
EEE,2014J,27,Fail,25,424,3.00709219858156
EEE,2014J,27,Pass,318,9110,3.5866141732283463
EEE,2014J,27,Withdrawn,1,6,2.0
EEE,2014J,28,Distinction,126,6965,3.928369994359842
EEE,2014J,28,Fail,27,512,3.4829931972789114
EEE,2014J,28,Pass,336,13239,4.12173100871731
EEE,2014J,28,Withdrawn,2,11,2.2
EEE,2014J,29,Distinction,142,10244,4.658481127785357
EEE,2014J,29,Fail,21,508,3.45578231292517
EEE,2014J,29,Pass,342,15929,4.590489913544668
EEE,2014J,29,Withdrawn,1,1,1.0
EEE,2014J,30,Distinction,141,12448,4.997189883580891
EEE,2014J,30,Fail,23,841,4.6722222222222225
EEE,2014J,30,Pass,390,25978,5.226961770623743
EEE,2014J,31,Distinction,129,8292,4.025242718446602
EEE,2014J,31,Fail,16,291,2.9693877551020407
EEE,2014J,31,Pass,360,17002,4.054853326973527
EEE,2014J,31,Withdrawn,1,91,7.583333333333333
EEE,2014J,32,Distinction,139,9893,3.9572
EEE,2014J,32,Fail,17,280,3.2941176470588234
EEE,2014J,32,Pass,380,14892,3.5643848731450456
EEE,2014J,32,Withdrawn,3,81,3.6818181818181817
EEE,2014J,33,Distinction,149,10655,3.6843015214384507
EEE,2014J,33,Fail,23,524,2.994285714285714
EEE,2014J,33,Pass,450,20790,3.6200592025074
EEE,2014J,33,Withdrawn,2,3,1.0
EEE,2014J,34,Distinction,137,7908,3.8074145402022146
EEE,2014J,34,Fail,30,763,4.124324324324324
EEE,2014J,34,Pass,480,20542,3.5423348853250562
EEE,2014J,34,Withdrawn,3,44,5.5
EEE,2014J,35,Distinction,101,881,1.656015037593985
EEE,2014J,35,Fail,5,8,1.1428571428571428
EEE,2014J,35,Pass,236,1886,1.767572633552015
EEE,2014J,36,Distinction,83,721,1.887434554973822
EEE,2014J,36,Fail,8,35,1.9444444444444444
EEE,2014J,36,Pass,202,1103,1.626843657817109
EEE,2014J,37,Distinction,80,517,1.7525423728813558
EEE,2014J,37,Fail,9,60,1.935483870967742
EEE,2014J,37,Pass,197,972,1.5804878048780489
EEE,2014J,38,Distinction,60,348,1.5890410958904109
EEE,2014J,38,Fail,3,24,2.4
EEE,2014J,38,Pass,187,857,1.5303571428571427
EEE,2014J,39,Distinction,41,177,1.5945945945945945
EEE,2014J,39,Fail,2,15,3.75
EEE,2014J,39,Pass,103,392,1.6265560165975104
FFF,2013B,-1,Distinction,99,15476,3.945945945945946
FFF,2013B,-1,Fail,233,15136,3.191902150991143
FFF,2013B,-1,Pass,482,40898,3.167931835786212
FFF,2013B,-1,Withdrawn,191,12991,3.099737532808399
FFF,2013B,0,Distinction,112,30597,4.19769515708602
FFF,2013B,0,Fail,330,32994,3.280700009943323
FFF,2013B,0,Pass,610,89255,3.402393931307895
FFF,2013B,0,Withdrawn,260,24037,3.0546448087431695
FFF,2013B,1,Distinction,115,24923,4.178906773977197
FFF,2013B,1,Fail,343,35369,3.5922201909404836
FFF,2013B,1,Pass,629,90427,3.821612712365819
FFF,2013B,1,Withdrawn,253,25039,3.3340878828229026
FFF,2013B,2,Distinction,114,22312,4.388670338316286
FFF,2013B,2,Fail,338,36044,3.7989038785834737
FFF,2013B,2,Pass,624,88195,3.9379799964279334
FFF,2013B,2,Withdrawn,233,23410,3.632836747361887
FFF,2013B,3,Distinction,115,32610,4.937916414294367
FFF,2013B,3,Fail,374,52016,3.8143286646623156
FFF,2013B,3,Pass,656,120442,4.083471774877098
FFF,2013B,3,Withdrawn,251,35814,3.7576329870947434
FFF,2013B,4,Distinction,116,24147,4.686917701863354
FFF,2013B,4,Fail,334,29542,4.2281379705166735
FFF,2013B,4,Pass,623,88773,4.532240771940573
FFF,2013B,4,Withdrawn,215,21866,4.30348356622712
FFF,2013B,5,Distinction,118,21921,4.706097037355088
FFF,2013B,5,Fail,308,25873,4.301413133832086
FFF,2013B,5,Pass,615,83857,4.6868432819137045
FFF,2013B,5,Withdrawn,192,18239,4.50902348578492
FFF,2013B,6,Distinction,118,19660,4.3572695035460995
FFF,2013B,6,Fail,305,25988,4.238786494862175
FFF,2013B,6,Pass,622,81388,4.296468352425698
FFF,2013B,6,Withdrawn,184,15526,4.0675923500131
FFF,2013B,7,Distinction,117,24357,4.445519255338565
FFF,2013B,7,Fail,339,37513,4.065127871694842
FFF,2013B,7,Pass,653,100174,4.206517174771143
FFF,2013B,7,Withdrawn,197,21018,3.9596834966088923
FFF,2013B,8,Distinction,116,16379,4.454446559695404
FFF,2013B,8,Fail,251,17640,4.2588121680347655
FFF,2013B,8,Pass,597,64854,4.520072483969892
FFF,2013B,8,Withdrawn,152,10479,4.232229402261712
FFF,2013B,9,Distinction,113,14618,4.1682349586541205
FFF,2013B,9,Fail,239,11661,4.0730003492839675
FFF,2013B,9,Pass,572,52413,4.23470954189222
FFF,2013B,9,Withdrawn,133,6153,3.8217391304347825
FFF,2013B,10,Distinction,114,15168,3.75910780669145
FFF,2013B,10,Fail,229,13369,4.008695652173913
FFF,2013B,10,Pass,579,54837,3.940005747952292
FFF,2013B,10,Withdrawn,128,7419,3.6727722772277227
FFF,2013B,11,Distinction,113,16929,3.7420424403183024
FFF,2013B,11,Fail,231,13633,3.840281690140845
FFF,2013B,11,Pass,578,57663,3.702992550732083
FFF,2013B,11,Withdrawn,124,5634,3.3555687909469922
FFF,2013B,12,Distinction,115,18755,3.9827988957315776
FFF,2013B,12,Fail,244,17052,3.782608695652174
FFF,2013B,12,Pass,614,68302,3.7863517933366593
FFF,2013B,12,Withdrawn,115,5956,3.2797356828193833
FFF,2013B,13,Distinction,118,20037,4.5715263518138265
FFF,2013B,13,Fail,265,26874,4.168450442066077
FFF,2013B,13,Pass,640,90580,4.163066458314184
FFF,2013B,13,Withdrawn,115,7861,3.8365056124938994
FFF,2013B,14,Distinction,114,17299,5.061146869514336
FFF,2013B,14,Fail,197,13458,4.299680511182109
FFF,2013B,14,Pass,576,55497,4.646433355659745
FFF,2013B,14,Withdrawn,92,5413,3.720274914089347
FFF,2013B,15,Distinction,109,14507,4.611252383979656
FFF,2013B,15,Fail,183,12518,5.1855840927920465
FFF,2013B,15,Pass,580,54112,4.82324627863446
FFF,2013B,15,Withdrawn,76,2860,3.9178082191780823
FFF,2013B,16,Distinction,110,12166,4.454778469425119
FFF,2013B,16,Fail,176,8620,4.757174392935982
FFF,2013B,16,Pass,554,45250,4.506523254655911
FFF,2013B,16,Withdrawn,56,2023,3.2213375796178343
FFF,2013B,17,Distinction,107,14678,4.340035481963335
FFF,2013B,17,Fail,165,8567,4.427390180878553
FFF,2013B,17,Pass,539,48010,4.234432880578585
FFF,2013B,17,Withdrawn,53,1596,2.9887640449438204
FFF,2013B,18,Distinction,112,17714,4.4868287740628165
FFF,2013B,18,Fail,175,11389,4.118987341772152
FFF,2013B,18,Pass,607,70344,4.4313972533702914
FFF,2013B,18,Withdrawn,54,2806,3.9971509971509973
FFF,2013B,19,Distinction,117,24056,4.806393606393606
FFF,2013B,19,Fail,217,23734,4.80348107670512
FFF,2013B,19,Pass,643,97535,4.588370889589312
FFF,2013B,19,Withdrawn,58,3825,4.39150401836969
FFF,2013B,20,Distinction,112,20535,4.723947550034507
FFF,2013B,20,Fail,163,13685,4.951157742402316
FFF,2013B,20,Pass,585,78071,4.8593925059131085
FFF,2013B,20,Withdrawn,38,1275,3.211586901763224
FFF,2013B,21,Distinction,114,20881,4.823515823515823
FFF,2013B,21,Fail,150,10719,4.425681255161024
FFF,2013B,21,Pass,608,73596,4.640645690144398
FFF,2013B,21,Withdrawn,21,556,3.3696969696969696
FFF,2013B,22,Distinction,113,18787,4.578844747745552
FFF,2013B,22,Fail,149,9981,4.055668427468508
FFF,2013B,22,Pass,577,77706,4.581991862727755
FFF,2013B,22,Withdrawn,23,850,3.9170506912442398
FFF,2013B,23,Distinction,112,18268,4.315615402787621
FFF,2013B,23,Fail,135,10322,4.689686506133576
FFF,2013B,23,Pass,589,66721,4.245418681598371
FFF,2013B,23,Withdrawn,12,737,4.816993464052287
FFF,2013B,24,Distinction,118,19287,4.550967437470505
FFF,2013B,24,Fail,164,17660,5.058722429103409
FFF,2013B,24,Pass,633,89393,4.550651598452454
FFF,2013B,24,Withdrawn,21,901,3.589641434262948
FFF,2013B,25,Distinction,111,15906,4.853829722306988
FFF,2013B,25,Fail,104,9406,5.683383685800604
FFF,2013B,25,Pass,557,61662,5.184730513747582
FFF,2013B,25,Withdrawn,14,180,3.8297872340425534
FFF,2013B,26,Distinction,110,14717,5.101213171577123
FFF,2013B,26,Fail,107,7679,5.658806190125277
FFF,2013B,26,Pass,540,57652,5.383006535947713
FFF,2013B,26,Withdrawn,10,621,6.6063829787234045
FFF,2013B,27,Distinction,105,15864,4.973040752351097
FFF,2013B,27,Fail,83,6424,5.425675675675675
FFF,2013B,27,Pass,501,67839,5.604213135068154
FFF,2013B,27,Withdrawn,10,1343,8.341614906832298
FFF,2013B,28,Distinction,105,15345,4.783354114713217
FFF,2013B,28,Fail,84,8648,6.8908366533864545
FFF,2013B,28,Pass,510,67437,5.653198088691425
FFF,2013B,28,Withdrawn,9,473,2.9748427672955975
FFF,2013B,29,Distinction,105,15371,5.382002801120448
FFF,2013B,29,Fail,83,10494,6.8010369410239795
FFF,2013B,29,Pass,505,74788,5.7666743773614
FFF,2013B,29,Withdrawn,11,368,3.5047619047619047
FFF,2013B,30,Distinction,103,18997,5.790003047851265
FFF,2013B,30,Fail,96,11938,6.548546352166758
FFF,2013B,30,Pass,537,88577,5.946361439312567
FFF,2013B,30,Withdrawn,5,748,7.123809523809523
FFF,2013B,31,Distinction,118,21886,5.254741896758704
FFF,2013B,31,Fail,103,18664,6.933135215453195
FFF,2013B,31,Pass,628,126103,5.868258178603006
FFF,2013B,31,Withdrawn,8,191,3.7450980392156863
FFF,2013B,32,Distinction,110,19953,5.7352687553894794
FFF,2013B,32,Fail,139,48521,8.419399618254381
FFF,2013B,32,Pass,638,158985,6.4371609037169
FFF,2013B,32,Withdrawn,4,959,8.127118644067796
FFF,2013B,33,Distinction,86,1460,2.1921921921921923
FFF,2013B,33,Fail,50,519,2.3484162895927603
FFF,2013B,33,Pass,405,4176,2.033106134371957
FFF,2013B,33,Withdrawn,1,11,2.75
FFF,2013B,34,Distinction,80,798,2.040920716112532
FFF,2013B,34,Fail,45,234,1.872
FFF,2013B,34,Pass,352,2673,1.8718487394957983
FFF,2013B,35,Distinction,43,147,1.8846153846153846
FFF,2013B,35,Fail,16,62,2.066666666666667
FFF,2013B,35,Pass,174,2235,4.257142857142857
FFF,2013J,-1,Distinction,142,11994,3.107253886010363
FFF,2013J,-1,Fail,255,10521,2.8070971184631803
FFF,2013J,-1,Pass,614,38544,2.961505954667691
FFF,2013J,-1,Withdrawn,290,13078,2.8411905279165763
FFF,2013J,0,Distinction,182,30128,3.444380930604779
FFF,2013J,0,Fail,392,29555,3.1344787358150388
FFF,2013J,0,Pass,836,98340,3.3051018350473886
FFF,2013J,0,Withdrawn,400,34717,3.1509348339081504
FFF,2013J,1,Distinction,185,35793,4.161009067658684
FFF,2013J,1,Fail,411,40563,3.6065617497999467
FFF,2013J,1,Pass,853,124468,3.851828928637742
FFF,2013J,1,Withdrawn,380,41308,3.634348055604434
FFF,2013J,2,Distinction,182,36448,4.328741092636579
FFF,2013J,2,Fail,399,35043,3.695349572919962
FFF,2013J,2,Pass,862,115806,3.979861158842532
FFF,2013J,2,Withdrawn,371,35954,3.7165598511474056
FFF,2013J,3,Distinction,186,50797,5.1812525499796
FFF,2013J,3,Fail,439,48196,3.7294745802058347
FFF,2013J,3,Pass,890,155087,4.448724936175095
FFF,2013J,3,Withdrawn,367,47886,4.0223435531289375
FFF,2013J,4,Distinction,181,37217,4.973540024054524
FFF,2013J,4,Fail,358,26491,3.9657185628742515
FFF,2013J,4,Pass,831,111336,4.5519440696676075
FFF,2013J,4,Withdrawn,323,29055,4.32237429336507
FFF,2013J,5,Distinction,178,33664,4.865442983090042
FFF,2013J,5,Fail,352,24715,4.007621209664342
FFF,2013J,5,Pass,852,105544,4.540894032611969
FFF,2013J,5,Withdrawn,301,26137,4.156647582697201
FFF,2013J,6,Distinction,184,29610,4.227584237578527
FFF,2013J,6,Fail,320,23754,4.075141533710757
FFF,2013J,6,Pass,845,102924,4.305002509620211
FFF,2013J,6,Withdrawn,273,22802,4.1473263004728995
FFF,2013J,7,Distinction,186,37265,4.410059171597633
FFF,2013J,7,Fail,379,31719,3.8995574133267765
FFF,2013J,7,Pass,894,121654,4.219848069652087
FFF,2013J,7,Withdrawn,275,25502,3.9035665084953313
FFF,2013J,8,Distinction,182,31784,4.5353881278538815
FFF,2013J,8,Fail,297,16182,3.8629744569109574
FFF,2013J,8,Pass,807,87848,4.372069875080874
